a25e989b.0	a25e989b.0	IRGC121564	ER MO ZHAN::IRGC68042-1	RDP2	admixed-indica	1	O. sativa	3.8	6.3
33a2d283.0	33a2d283.0	IRGC121714	BELOHAKILA 119::GERVEX 8342-C1	RDP2	admixed-indica	1	O. sativa	5.7	5.4
0925e44d.0	0925e44d.0	IRGC121717	BODOMANO::GERVEX 8343-C1	RDP2	admixed-indica	0.942	O. sativa	8.3	8.9
1dc8c8b0.0	1dc8c8b0.0	IRGC121758	IR 70758-17-2-1::C1	RDP2	admixed-indica	0.707	O. sativa	4	4.4
e4778aa3.0	e4778aa3.0	IRGC121786	LOHAMBITRO 3670::GERVEX 8238-C1	RDP2	admixed-indica	0.877	O. sativa	4.4	5.3
6346e91f.0	6346e91f.0	IRGC121811	ROJOFOTSY 693::GERVEX 8407-C1	RDP2	admixed-indica	0.879	O. sativa	7.7	12.5
db9c335a.0	db9c335a.0	IRGC121812	ROJOMENA 1034::GERVEX 8412-C1	RDP2	admixed-indica	0.928	O. sativa	1.3	1.6
11de926a.0	11de926a.0	IRGC121830	TOKAMBANY 669::GERVEX 8406-C1	RDP2	admixed-indica	0.87	O. sativa	7.8	8.2
b07a5ebd.0	b07a5ebd.0	IRGC121901	BEKASAKA 158::IRGC68361-1	RDP2	admixed-indica	0.945	O. sativa	8.8	7.9
36e3092d.0	36e3092d.0	IRGC121990	BOTRA MAITSO::GERVEX 8389-C1	RDP2	admixed-indica	0.961	O. sativa	1.5	2
4bd6d76f.0	4bd6d76f.0	IRGC122220	ROJOKELY::GERVEX 8410-C1	RDP2	admixed-indica	0.926	O. sativa	2.3	2.8
431da0d8.0	431da0d8.0	IRGC124425	TSIPALA 1231::GERVEX 8418-C1	RDP2	admixed-indica	0.933	O. sativa	2.5	11.3
658e838e.0	658e838e.0	IRGC124428	VARY LAVA DE MAROVATO::GERVEX 8396-C1	RDP2	admixed-indica	1	O. sativa	0.9	1.1
dd7514b5.0	dd7514b5.0	IRGC127002	MALADY::GERVEX 8402-C1	RDP2	admixed-indica	0.988	O. sativa	3.8	4.5
dfdf7191.0	dfdf7191.0	IRGC124450	MADINIKA::IRGC69369-1	RDP2	admixed-indica	0.919	O. sativa	7.9	7.1
90ab483e.0	90ab483e.0	IRGC127022	PELET BANDISA::IRGC57184-1	RDP2	admixed-indica	0.787	O. sativa	4.4	19.9
d225a930.0	d225a930.0	IRGC127008	TELOVOLANA 177::GERVEX 8391-C1	RDP2	admixed-indica	0.728	O. sativa	1.1	1
8cb7d729.0	8cb7d729.0	IRGC124381	BOTRY 731::GERVEX 8310-C1	RDP2	admixed-indica	0.922	O. sativa	9.2	8.8
1ee2970e.0	1ee2970e.0	IRGC117449	CHUAN 3	RDP2	admixed-japonica	1	O. sativa	2.6	3
38df9a64.0	38df9a64.0	IRGC117450	CHUAN 4	RDP2	admixed-japonica	0.757	O. sativa	5.8	11.3
be2b0b83.0	be2b0b83.0	IRGC117462	DAWASAM (RED)	RDP2	admixed-japonica	0.888	O. sativa	3	3.1
7655c2c9.0	7655c2c9.0	IRGC117484	HAWM OM	RDP2	admixed-japonica	0.97	O. sativa	0.7	0.6
2540f4a9.0	2540f4a9.0	IRGC117492	INDANE	RDP2	admixed-japonica	0.982	O. sativa	0.9	0.9
63978d53.0	63978d53.0	IRGC117513	KHAO DAM	RDP2	admixed-japonica	0.947	O. sativa	2.4	2.1
9f2f01a6.0	9f2f01a6.0	IRGC117539	NHTA 5	RDP2	admixed-japonica	0.947	O. sativa	1.7	1.8
a27c9268.0	a27c9268.0	IRGC117542	OIRAN	RDP2	admixed-japonica	1	O. sativa	1.7	1.8
dd87f5b2.0	dd87f5b2.0	IRGC117593	YANGKUM (RED)	RDP2	admixed-japonica	0.923	O. sativa	1.2	1.2
fac69552.0	fac69552.0	IRGC121208	Khao do ngoi::IRGC29772-1	RDP2	admixed-japonica	0.951	O. sativa	2.8	2.5
d2d89b16.0	d2d89b16.0	IRGC121210	MERCURY::IRGC77141-1	RDP2	admixed-japonica	1	O. sativa	2	1.8
89c6d4c3.0	89c6d4c3.0	IRGC121212	MIMIDAM::IRGC25897-1	RDP2	admixed-japonica	0.857	O. sativa	5.3	5.9
3aacc5da.0	3aacc5da.0	IRGC121221	STG 556011::IRGC4059-1	RDP2	admixed-japonica	1	O. sativa	2.2	1.7
1ded3870.0	1ded3870.0	IRGC121223	TAKMARU::IRGC67852-1	RDP2	admixed-japonica	0.906	O. sativa	2.6	2.7
f8c60a5c.0	f8c60a5c.0	IRGC121230	WARABEHATOMOCHI::IRGC14779-1	RDP2	admixed-japonica	0.793	O. sativa	7.4	9.9
c9e82c6b.0	c9e82c6b.0	IRGC121256	ARC 11414::IRGC21375-1	RDP2	admixed-japonica	0.725	O. sativa	8.4	11.9
2fe209f3.0	2fe209f3.0	IRGC121259	ARC 12451::IRGC41052-1	RDP2	admixed-japonica	0.723	O. sativa	7.6	13.3
5f58e497.0	5f58e497.0	IRGC121287	BLUE ROSE::IRGC151-1	RDP2	admixed-japonica	1	O. sativa	1.7	1.6
b528a0ac.0	b528a0ac.0	IRGC121292	BOTPA BARA::IRGC62162-1	RDP2	admixed-japonica	0.949	O. sativa	0.9	0.8
e0659230.0	e0659230.0	IRGC121295	BRAZOS::IRGC24273-1	RDP2	admixed-japonica	1	O. sativa	4	4
b22c7909.0	b22c7909.0	IRGC121296	BREVIARISTATA (RAIA)::IRGC3189-1	RDP2	admixed-japonica	1	O. sativa	4.2	4.4
413a7a91.0	413a7a91.0	IRGC121299	BUENG BAWNG TONG::IRGC71079-1	RDP2	admixed-japonica	0.944	O. sativa	1.6	1.8
7495fecd.0	7495fecd.0	IRGC121321	DAGOZAN (RED)::IRGC62165-1	RDP2	admixed-japonica	0.839	O. sativa	3.8	3.2
3fe87c50.0	3fe87c50.0	IRGC121327	DOONGARA::IRGC78392-1	RDP2	admixed-japonica	0.805	O. sativa	9.2	12.2
10ecf993.0	10ecf993.0	IRGC121329	DRAGO::IRGC81597-1	RDP2	admixed-japonica	1	O. sativa	2.8	2.4
b308ee1b.0	b308ee1b.0	IRGC121333	EDOGAWA::IRGC74468-1	RDP2	admixed-japonica	0.899	O. sativa	6	6.8
a7e6bc0f.0	a7e6bc0f.0	IRGC121348	HATAKINUMOCHI::IRGC73034-1	RDP2	admixed-japonica	0.873	O. sativa	4.9	6
57244fb4.0	57244fb4.0	IRGC121377	KAM MRA::IRGC62172-1	RDP2	admixed-japonica	0.922	O. sativa	2.8	3.1
8431d0cb.0	8431d0cb.0	IRGC121378	KAMPAI 15::IRGC78246-1	RDP2	admixed-japonica	1	O. sativa	1	1
af41e04c.0	af41e04c.0	IRGC121386	KHAO' MUM::IRGC78259-1	RDP2	admixed-japonica	0.962	O. sativa	2.4	2.4
072145c9.0	072145c9.0	IRGC121405	LAI::IRGC15023-1	RDP2	admixed-japonica	0.94	O. sativa	3.3	3.2
c6a28e9a.0	c6a28e9a.0	IRGC121414	M 201::IRGC76308-1	RDP2	admixed-japonica	0.846	O. sativa	4.7	7.3
c43aa79c.0	c43aa79c.0	IRGC121437	MOMOKDO::IRGC73062-1	RDP2	admixed-japonica	0.717	O. sativa	6.2	38.6
3a239ed9.0	3a239ed9.0	IRGC121444	NA GUI ZHAN GU::IRGC61841-1	RDP2	admixed-japonica	0.859	O. sativa	5.7	7.2
01a58510.0	01a58510.0	IRGC121445	NAM::IRGC64914-1	RDP2	admixed-japonica	0.938	O. sativa	1.6	5
a27eecb6.0	a27eecb6.0	IRGC121450	NENG NAH::IRGC78275-1	RDP2	admixed-japonica	0.966	O. sativa	1.5	1.3
a3c1a15a.0	a3c1a15a.0	IRGC121454	NOVA 76::IRGC53088-1	RDP2	admixed-japonica	1	O. sativa	1.3	1.1
f5084c92.0	f5084c92.0	IRGC121459	ONDA::IRGC77486-1	RDP2	admixed-japonica	1	O. sativa	1.2	1.2
28dd8a58.0	28dd8a58.0	IRGC121460	ONDEYKAM::IRGC67846-1	RDP2	admixed-japonica	0.862	O. sativa	3.6	4.5
9fc0cd56.0	9fc0cd56.0	IRGC121469	Peek::IRGC11821-1	RDP2	admixed-japonica	0.983	O. sativa	1.6	2.4
5bfc8cb2.0	5bfc8cb2.0	IRGC121470	PEGASO::IRGC81604-1	RDP2	admixed-japonica	0.907	O. sativa	4.7	7.7
5aca49df.0	5aca49df.0	IRGC121484	RIKUTO NORIN 264::IRGC7409-1	RDP2	admixed-japonica	0.92	O. sativa	2.7	4.1
5da42fd9.0	5da42fd9.0	IRGC121485	RIKUTO SHIRO HIGE::IRGC506-1	RDP2	admixed-japonica	0.996	O. sativa	3.1	3.8
4dff8039.0	4dff8039.0	IRGC121486	RIZZOTTO 264::IRGC65727-1	RDP2	admixed-japonica	1	O. sativa	2	2
6b7c863c.0	6b7c863c.0	IRGC121498	SENG::IRGC23776-1	RDP2	admixed-japonica	1	O. sativa	1.6	1.9
bcea78dd.0	bcea78dd.0	IRGC121512	SU WON::IRGC2396-1	RDP2	admixed-japonica	1	O. sativa	1.6	1.9
0ab47bcf.0	0ab47bcf.0	IRGC121534	VELA::IRGC82437-1	RDP2	admixed-japonica	0.856	O. sativa	6.7	12.6
bc730b70.0	bc730b70.0	IRGC121539	WATARIBUNE::IRGC2455-1	RDP2	admixed-japonica	1	O. sativa	4.7	5.8
676e7e71.0	676e7e71.0	IRGC121540	WC 2615::IRGC74460-1	RDP2	admixed-japonica	0.93	O. sativa	5.4	7.5
51a3d19a.0	51a3d19a.0	IRGC121559	ARC 11708::IRGC21575-1	RDP2	admixed-japonica	0.718	O. sativa	9.6	10.9
3a860263.0	3a860263.0	IRGC121577	NORTHROSE::IRGC6738-1	RDP2	admixed-japonica	1	O. sativa	2.4	1.9
d0af3af6.0	d0af3af6.0	IRGC121580	RIENALDO BERZANO::IRGC3230-1	RDP2	admixed-japonica	0.813	O. sativa	9.2	8.3
b0a4723c.0	b0a4723c.0	IRGC121581	SANHYANG DAEME::IRGC2245-1	RDP2	admixed-japonica	0.971	O. sativa	2.9	2.5
447b96f9.0	447b96f9.0	IRGC121584	WC 296::IRGC1220-1	RDP2	admixed-japonica	0.977	O. sativa	4.3	5.6
484b2a0f.0	484b2a0f.0	IRGC121595	ARC 12701::IRGC22267-1	RDP2	admixed-japonica	1	O. sativa	1.7	1.6
7165bf45.0	7165bf45.0	IRGC121601	BICO TORTO::IRGC50923-1	RDP2	admixed-japonica	1	O. sativa	2.4	3.1
37b04b0e.0	37b04b0e.0	IRGC121609	CT 6748-8-CA-17::IRGC117328-1	RDP2	admixed-japonica	1	O. sativa	0.8	0.7
f200c53c.0	f200c53c.0	IRGC121630	NOVA 66::IRGC53087-1	RDP2	admixed-japonica	0.893	O. sativa	8.3	9.3
b636ae41.0	b636ae41.0	IRGC121649	VILLAGUAY P A::IRGC117259-1	RDP2	admixed-japonica	0.968	O. sativa	0.8	0.7
80b14670.0	80b14670.0	IRGC121666	JAO HAW::IRGC66891-1	RDP2	admixed-japonica	0.944	O. sativa	0.9	0.8
dd6f07f2.0	dd6f07f2.0	IRGC121669	KHAU MEO::IRGC78330-1	RDP2	admixed-japonica	0.994	O. sativa	1.1	1
8419be2d.0	8419be2d.0	IRGC121692	JUMULA 2	RDP2	admixed-japonica	0.764	O. sativa	2	2.3
d75343a8.0	d75343a8.0	IRGC121718	BOMBA::GERVEX 518-C1	RDP2	admixed-japonica	1	O. sativa	1.2	1.1
63b92cb1.0	63b92cb1.0	IRGC121724	CHA PHU MA::C1	RDP2	admixed-japonica	0.908	O. sativa	3.6	2.8
25cdd8ae.0	25cdd8ae.0	IRGC121739	GEMJYA JYANAM::IRGC32411-C1	RDP2	admixed-japonica	0.908	O. sativa	2.7	2.6
16d8852d.0	16d8852d.0	IRGC121745	IBO 380/33::GERVEX 942-C1	RDP2	admixed-japonica	1	O. sativa	1.3	1.2
e2606999.0	e2606999.0	IRGC121781	KUROKA::IRGC74556-C1	RDP2	admixed-japonica	0.946	O. sativa	1.8	2
0766f190.0	0766f190.0	IRGC121783	L 204::GERVEX 1658-C1	RDP2	admixed-japonica	0.968	O. sativa	5.2	5.9
7db51659.0	7db51659.0	IRGC121792	MAIORAL::GERVEX 1069-C1	RDP2	admixed-japonica	0.962	O. sativa	1.2	1.2
8f9e422a.0	8f9e422a.0	IRGC121797	N 3::GERVEX 547-C1	RDP2	admixed-japonica	1	O. sativa	0.7	0.5
f292fe0a.0	f292fe0a.0	IRGC121798	NHTA 10::IRGC191-C1	RDP2	admixed-japonica	1	O. sativa	1.1	1.2
10ccd7df.0	10ccd7df.0	IRGC121807	PEH PI NUO::IRGC8266-C1	RDP2	admixed-japonica	1	O. sativa	0.8	0.8
fb2aa5d5.0	fb2aa5d5.0	IRGC121814	ROVUMA::GERVEX 1245-C1	RDP2	admixed-japonica	0.959	O. sativa	1.8	2.2
b1b06a70.0	b1b06a70.0	IRGC121831	TORIO::GERVEX 1333-C1	RDP2	admixed-japonica	1	O. sativa	1.6	1.3
c87aa39c.0	c87aa39c.0	IRGC121841	VIETNAM 2::C1	RDP2	admixed-japonica	0.959	O. sativa	2.3	2
325e218d.0	325e218d.0	IRGC121842	VIETNAM 3::C1	RDP2	admixed-japonica	1	O. sativa	0.9	0.7
670e6452.0	670e6452.0	IRGC121861	YUNLU 7::C1	RDP2	admixed-japonica	1	O. sativa	0.9	0.7
be0d0ee1.0	be0d0ee1.0	IRGC121914	INDIO::IRGC116998-1	RDP2	admixed-japonica	1	O. sativa	0.8	0.7
b3179659.0	b3179659.0	IRGC121918	KETAN GONDOMONO::IRGC16449-1	RDP2	admixed-japonica	0.742	O. sativa	5.3	6.7
c10dc5f6.0	c10dc5f6.0	IRGC121944	SA TANG::IRGC29676-C1	RDP2	admixed-japonica	0.714	O. sativa	9.3	8.8
1938daea.0	1938daea.0	IRGC121946	SAVIO::GERVEX 635-C1	RDP2	admixed-japonica	1	O. sativa	1	0.8
a200a66f.0	a200a66f.0	IRGC121975	BABER::IRGC33984-C1	RDP2	admixed-japonica	0.767	O. sativa	1.1	4.2
35b48cd4.0	35b48cd4.0	IRGC121985	BODA 148-3::GERVEX 8258-C1	RDP2	admixed-japonica	0.991	O. sativa	2	1.6
d6a5eaee.0	d6a5eaee.0	IRGC122004	CHA LOY OE::C1	RDP2	admixed-japonica	0.928	O. sativa	2.6	2.2
5a39d9e2.0	5a39d9e2.0	IRGC122020	COLOMBIA 1::IRTP 394-C1	RDP2	admixed-japonica	0.766	O. sativa	2.7	2.5
5d11b518.0	5d11b518.0	IRGC122130	KARASUKARA SURANKASU::IRGC8196-C1	RDP2	admixed-japonica	0.994	O. sativa	0.8	0.6
77fc11c7.0	77fc11c7.0	IRGC122178	NAM ROO::C1	RDP2	admixed-japonica	0.966	O. sativa	1.8	1.7
44046f80.0	44046f80.0	IRGC122281	VIETNAM 1::C1	RDP2	admixed-japonica	1	O. sativa	1	0.9
4a2f3d7e.0	4a2f3d7e.0	IRGC124480	JANGYEONGDO::IRGC73054-1	RDP2	admixed-japonica	0.945	O. sativa	0.6	0.5
a126ec91.0	a126ec91.0	IRGC124488	MOCHANGRA::IRGC13758-1	RDP2	admixed-japonica	0.847	O. sativa	4.3	3.6
212a733d.0	212a733d.0	IRGC124491	PL 5068-24::IRGC62952-1	RDP2	admixed-japonica	1	O. sativa	1.2	1.4
50db5bd2.0	50db5bd2.0	IRGC117484	HAWM OM	RDP2	admixed-japonica	0.969	O. sativa	0.6	0.6
01e7f933.0	01e7f933.0	IRGC117492	INDANE	RDP2	admixed-japonica	0.983	O. sativa	0.7	0.6
4f00d7a6.0	4f00d7a6.0	IRGC117542	OIRAN	RDP2	admixed-japonica	1	O. sativa	1.1	1
fb72ce06.0	fb72ce06.0	IRGC122130	KARASUKARA SURANKASU::IRGC8196-C1	RDP2	admixed-japonica	1	O. sativa	0.8	0.8
5cdc1419.0	5cdc1419.0	IRGC124382	BULU PANDAK::IRGC13614-C1	RDP2	admixed-japonica	0.817	O. sativa	3.6	3.9
cab2fe46.0	cab2fe46.0	IRGC124455	ARC 12541::IRGC22134-1	RDP2	admixed-japonica	0.915	O. sativa	3	4.4
d39ab13b.0	d39ab13b.0	IRGC126348	DANGREY::IRGC32388-1	RDP2	admixed-japonica	0.895	O. sativa	5.2	9.1
ba4052aa.0	ba4052aa.0	IRGC127023	PLE SEET SEE::IRGC66745-1	RDP2	admixed-japonica	0.855	O. sativa	5.2	7.3
d00c1e13.0	d00c1e13.0	IRGC117425	ARC 10497	RDP2	aromatic	1	O. sativa	5.1	5.4
61659fb4.0	61659fb4.0	IRGC117426	ARC 13829	RDP2	aromatic	0.792	O. sativa	2.4	2.6
92044b56.0	92044b56.0	IRGC117494	JC 1	RDP2	aromatic	0.836	O. sativa	8.3	9.8
ea0b205a.0	ea0b205a.0	IRGC117551	PANKHARI 203	RDP2	aromatic	1	O. sativa	5.4	5.8
77acb0f4.0	77acb0f4.0	IRGC121214	NAN GENG 9::IRGC62777-1	RDP2	aromatic	0.848	O. sativa	6.8	11.1
392016d6.0	392016d6.0	IRGC121251	AMBAR::IRGC9505-1	RDP2	aromatic	0.895	O. sativa	5.2	4.7
16ef3c90.0	16ef3c90.0	IRGC121262	ARC 14696::IRGC41696-1	RDP2	aromatic	0.99	O. sativa	7.4	6.7
26863647.0	26863647.0	IRGC121265	ARC 15889::IRGC43259-1	RDP2	aromatic	0.796	O. sativa	2.7	2.4
2662c501.0	2662c501.0	IRGC121306	CAMPO::IRGC51522-1	RDP2	aromatic	0.821	O. sativa	6.7	8.2
57c71a3b.0	57c71a3b.0	IRGC121323	DEHRADUNI::IRGC15768-1	RDP2	aromatic	0.963	O. sativa	9.3	7.8
244f1a44.0	244f1a44.0	IRGC121330	DS 17::IRGC76293-1	RDP2	aromatic	1	O. sativa	5.4	4.9
7f495a55.0	7f495a55.0	IRGC121426	MASSAN MULAT::IRGC32313-1	RDP2	aromatic	1	O. sativa	8.8	8.3
d02dfe4e.0	d02dfe4e.0	IRGC121440	MUSSATAREM::IRGC32321-1	RDP2	aromatic	1	O. sativa	8	6.5
30b72e37.0	30b72e37.0	IRGC121472	POACEAE A 1::IRGC3641-1	RDP2	aromatic	1	O. sativa	8.7	7.6
0b7d031b.0	0b7d031b.0	IRGC121491	SADRI::IRGC33949-1	RDP2	aromatic	1	O. sativa	2.8	2.8
46aa9c6a.0	46aa9c6a.0	IRGC121499	SHANKA::IRGC67848-1	RDP2	aromatic	0.959	O. sativa	5.3	5.1
de22ff14.0	de22ff14.0	IRGC121773	JUMALI::IRGC9542-C1	RDP2	aromatic	0.712	O. sativa	4.8	4.7
0a12f8f9.0	0a12f8f9.0	IRGC121864	BARANKALAMKATI::IRGC45087-1	RDP2	aromatic	1	O. sativa	5.8	5
d4f656cf.0	d4f656cf.0	IRGC121898	BADARI::IRGC74722-1	RDP2	aromatic	1	O. sativa	3.9	4
60808a33.0	60808a33.0	IRGC121899	BASMATI 370::IRGC3750-1	RDP2	aromatic	0.96	O. sativa	7.8	6.6
d00521f4.0	d00521f4.0	IRGC121909	GANDASALA::IRGC49653-1	RDP2	aromatic	1	O. sativa	1.8	1.7
3ebf9098.0	3ebf9098.0	IRGC121979	BASMATI 370::IRGC4895-C1	RDP2	aromatic	1	O. sativa	1	1.2
5664e98d.0	5664e98d.0	IRGC126351	KAUKKYISAW::IRGC33192-1	RDP2	aromatic	0.709	O. sativa	6.1	5.7
812b0411.0	812b0411.0	IRGC127027	TX 13055::IRGC117036-1	RDP2	aromatic	1	O. sativa	2.2	3.1
a5206245.0	a5206245.0	IRGC117438	BASMATI LAMO	RDP2	aromatic	0.999	O. sativa	1.8	1.7
2746fbbe.0	2746fbbe.0	IRGC127012	CODE NO 31295::IRGC46897-1	RDP2	aromatic	0.969	O. sativa	9.1	7.6
a5a2f255.0	a5a2f255.0	IRGC117267	FR 13 A	RDP2	aus	0.962	O. sativa	1.1	1
e5370b7e.0	e5370b7e.0	IRGC117283	RAYADA	RDP2	aus	0.921	O. sativa	1.4	1.3
5a43ae22.0	5a43ae22.0	IRGC117429	AUS JOTA	RDP2	aus	1	O. sativa	7.2	7.4
96802f46.0	96802f46.0	IRGC117434	BARAN BORO	RDP2	aus	0.935	O. sativa	4.2	4.2
00a48c38.0	00a48c38.0	IRGC117459	DA 8	RDP2	aus	1	O. sativa	2.8	3
d4dd88ed.0	d4dd88ed.0	IRGC117502	JHONA 26	RDP2	aus	1	O. sativa	1.3	1.4
5808fd31.0	5808fd31.0	IRGC117505	KALAMKATI	RDP2	aus	1	O. sativa	5.6	5
280a75b5.0	280a75b5.0	IRGC117585	TCHAMPA	RDP2	aus	0.862	O. sativa	7.5	7.7
be814f56.0	be814f56.0	IRGC117588	TEPI BORO	RDP2	aus	1	O. sativa	1.9	1.7
6bdc5ba1.0	6bdc5ba1.0	IRGC120849	AUS 196::IRGC29016-1	RDP2	aus	1	O. sativa	1.7	1.8
98ca16ae.0	98ca16ae.0	IRGC120851	DHALA BHADOI::IRGC66779-1	RDP2	aus	0.963	O. sativa	9.9	8.5
f2091f9a.0	f2091f9a.0	IRGC120858	29 A 2::IRGC28364-1	RDP2	aus	1	O. sativa	6.2	7.3
7cf3fc60.0	7cf3fc60.0	IRGC120864	ANGALAIS::IRGC56562-1	RDP2	aus	1	O. sativa	2.3	2.7
899894ae.0	899894ae.0	IRGC120869	ARC 11755::IRGC21618-1	RDP2	aus	0.972	O. sativa	5.5	5
0a5fbba4.0	0a5fbba4.0	IRGC120872	ARC 15340::IRGC42019-1	RDP2	aus	0.81	O. sativa	1	1
1d8fb8a4.0	1d8fb8a4.0	IRGC120877	AUS 55::IRGC28918-1	RDP2	aus	1	O. sativa	7.6	7.1
824bd841.0	824bd841.0	IRGC120881	BAILAM::IRGC25835-1	RDP2	aus	1	O. sativa	6.5	6.3
f0fecafd.0	f0fecafd.0	IRGC120886	BANS 4::IRGC74728-1	RDP2	aus	1	O. sativa	6.5	6.5
77bec15a.0	77bec15a.0	IRGC120888	BAULAN::IRGC64766-1	RDP2	aus	1	O. sativa	6.2	6.8
3445fd21.0	3445fd21.0	IRGC120889	BAWOI::IRGC34737-1	RDP2	aus	1	O. sativa	2	2.3
61d7b167.0	61d7b167.0	IRGC120891	BENAMURI::IRGC25840-1	RDP2	aus	1	O. sativa	6.1	5.8
41872470.0	41872470.0	IRGC120894	BHADOIA 303::IRGC6588-1	RDP2	aus	0.866	O. sativa	8.3	7.2
971d8d35.0	971d8d35.0	IRGC120896	BIRANJ::IRGC74733-1	RDP2	aus	1	O. sativa	7.6	7.2
b67e42b8.0	b67e42b8.0	IRGC120899	BOILAN::IRGC49022-1	RDP2	aus	1	O. sativa	3.4	3.8
04704bb4.0	04704bb4.0	IRGC120901	BOTESHAWAR::IRGC34682-1	RDP2	aus	0.994	O. sativa	8.3	8.5
1a210383.0	1a210383.0	IRGC120907	CHENGRI 2::IRGC77228-1	RDP2	aus	1	O. sativa	2.5	2.6
f0d3206f.0	f0d3206f.0	IRGC120910	CHIADI NAKI::IRGC52101-1	RDP2	aus	1	O. sativa	5.2	4.8
e78d371e.0	e78d371e.0	IRGC120911	CHIKON SHONI::IRGC64771-1	RDP2	aus	1	O. sativa	5	4.7
c0fe8244.0	c0fe8244.0	IRGC120915	CHUNGUR BALI::IRGC25855-1	RDP2	aus	0.977	O. sativa	9.7	10.2
abc6960f.0	abc6960f.0	IRGC120920	CROSS 4-244::IRGC45336-1	RDP2	aus	0.849	O. sativa	4.7	4.8
559cd294.0	559cd294.0	IRGC120931	DHALA BAGDAR 2::IRGC77236-1	RDP2	aus	0.856	O. sativa	8.5	8.4
4c9441ab.0	4c9441ab.0	IRGC120934	DHARIA BOALIA::IRGC64774-1	RDP2	aus	1	O. sativa	3.5	3.7
78f9e9fe.0	78f9e9fe.0	IRGC120935	DHARIA::IRGC64773-1	RDP2	aus	1	O. sativa	8.4	7.5
520f2474.0	520f2474.0	IRGC120953	FULKATI::IRGC66783-1	RDP2	aus	1	O. sativa	3.7	3.8
6867d380.0	6867d380.0	IRGC120954	GADRA::IRGC73098-1	RDP2	aus	1	O. sativa	5.6	5.5
2a5ee06d.0	2a5ee06d.0	IRGC120955	GARIA::IRGC25854-1	RDP2	aus	0.964	O. sativa	9.1	8.3
40caaf91.0	40caaf91.0	IRGC120961	GUL MURALI::IRGC66792-1	RDP2	aus	1	O. sativa	3	2.7
e069425a.0	e069425a.0	IRGC120965	HARBHOONDI::IRGC74744-1	RDP2	aus	0.964	O. sativa	6.6	7.8
a358fb3f.0	a358fb3f.0	IRGC120966	HEENBALAWEE::IRGC8942-1	RDP2	aus	0.854	O. sativa	7.5	7.1
14dc0f9b.0	14dc0f9b.0	IRGC120969	HOLOI BASH (SOLOI BASH)::IRGC64778-1	RDP2	aus	1	O. sativa	3.7	3.6
395653ad.0	395653ad.0	IRGC120978	IKRA::IRGC77250-1	RDP2	aus	1	O. sativa	7.6	8.4
3476f3f1.0	3476f3f1.0	IRGC120995	JAMBALI BUSSA::IRGC73102-1	RDP2	aus	0.989	O. sativa	6.9	7.1
1ec6c35b.0	1ec6c35b.0	IRGC120999	JHUM BEGUNBICHI::IRGC25867-1	RDP2	aus	0.951	O. sativa	8.8	10.1
2bca2f34.0	2bca2f34.0	IRGC121000	JHUM FULBADAM::IRGC25868-1	RDP2	aus	0.999	O. sativa	6	5.2
9a5569b2.0	9a5569b2.0	IRGC121004	KAL SHONI::IRGC64780-1	RDP2	aus	1	O. sativa	7.1	7.5
2aa697f5.0	2aa697f5.0	IRGC121007	KALO KUCHI::IRGC66806-1	RDP2	aus	1	O. sativa	3.4	3.6
66391666.0	66391666.0	IRGC121008	KALU A 30::IRGC49746-1	RDP2	aus	0.755	O. sativa	8.2	7.2
52b7f6cb.0	52b7f6cb.0	IRGC121009	KANGRO::IRGC73105-1	RDP2	aus	1	O. sativa	4.3	4.8
90bc17da.0	90bc17da.0	IRGC121013	KASAPUR::IRGC74751-1	RDP2	aus	1	O. sativa	5	5.1
832b2be7.0	832b2be7.0	IRGC121017	KELE BARDHAN::IRGC34983-1	RDP2	aus	1	O. sativa	4.9	4.9
04aca4b5.0	04aca4b5.0	IRGC121018	KELEE::IRGC66807-1	RDP2	aus	0.996	O. sativa	8.2	7.5
66b6164a.0	66b6164a.0	IRGC121026	KOYRA::IRGC77267-1	RDP2	aus	0.87	O. sativa	4.9	4.6
2c7fdb9e.0	2c7fdb9e.0	IRGC121033	LAKHSNIKAJAL::IRGC25885-1	RDP2	aus	1	O. sativa	7.8	7.2
f523a01d.0	f523a01d.0	IRGC121036	LALSAITA::IRGC43915-1	RDP2	aus	1	O. sativa	4.1	4.4
a8cecc0d.0	a8cecc0d.0	IRGC121046	MADHABSAIL 741::IRGC29374-1	RDP2	aus	0.989	O. sativa	3.9	3.5
4a76097c.0	4a76097c.0	IRGC121055	MICOCHU::IRGC25888-1	RDP2	aus	0.948	O. sativa	9.3	8.2
9651d67d.0	9651d67d.0	IRGC121056	MIKOTCHU::IRGC25893-1	RDP2	aus	0.817	O. sativa	8.4	8.4
727d7321.0	727d7321.0	IRGC121057	MOSHIA BHADOI::IRGC66817-1	RDP2	aus	1	O. sativa	2.5	2.9
2bfcbe44.0	2bfcbe44.0	IRGC121058	MOSHUR::IRGC64789-1	RDP2	aus	1	O. sativa	2.3	2.5
8a1459b3.0	8a1459b3.0	IRGC121060	MOYNA MOTI::IRGC66818-1	RDP2	aus	0.992	O. sativa	5	4.9
910177dc.0	910177dc.0	IRGC121067	NCS 160::IRGC51903-1	RDP2	aus	0.993	O. sativa	8.4	8.1
130a948e.0	130a948e.0	IRGC121071	NP 125::IRGC32559-1	RDP2	aus	1	O. sativa	3.9	4.7
